ID	Currency
30037	USD
30038	USD
30040	USD
30041	USD
30042	USD
30043	USD
30044	USD
30045	USD
30046	USD
30047	USD
30048	USD
30052	USD
30053	USD
30054	USD
30056	USD
30057	USD
30058	USD
30059	USD
30060	USD
30061	USD
30062	USD
30065	USD
30066	USD
30068	USD
30069	USD
30070	USD
30071	USD
30073	USD
30075	USD
30076	USD
30077	USD
30078	USD
30079	USD
30080	USD
30081	USD
30082	USD
30083	USD
30084	USD
30085	USD
30086	USD
30088	USD
30089	USD
30090	USD
30091	USD
30092	USD
30093	USD
30094	USD
30095	USD
30097	USD
30098	USD
30102	USD
30104	USD
30106	USD
30107	USD
30110	USD
30111	USD
30112	USD
30113	USD
30114	USD
30115	USD
30116	USD
30117	USD
30119	USD
30120	USD
30121	USD
30123	USD
30124	USD
30125	USD
30126	USD
30129	USD
30130	USD
30131	USD
30132	USD
30133	USD
30134	USD
30135	USD
30136	USD
30138	USD
30139	USD
30140	USD
30141	USD
30143	USD
30144	USD
30146	USD
30147	USD
30148	USD
30149	USD
30151	USD
30153	USD
30154	USD
30155	USD
30157	USD
30158	USD
30159	USD
30161	USD
30164	USD
30166	USD
30168	USD
30170	USD
30171	USD
30172	USD
30173	USD
30176	USD
30180	USD
30181	USD
30182	USD
30183	USD
30184	USD
30185	USD
30187	USD
30188	USD
30189	USD
30190	USD
30191	USD
30193	USD
30194	USD
30196	USD
30197	USD
30198	USD
30200	USD
30202	USD
30203	USD
30204	USD
30206	USD
30207	USD
30208	USD
30209	USD
30210	USD
30211	USD
30213	USD
30214	USD
30217	USD
30219	USD
30221	USD
30222	USD
30223	USD
30224	USD
30225	USD
30227	USD
30228	USD
30229	USD
30230	USD
30233	USD
30234	USD
30235	USD
30237	USD
30238	USD
30240	USD
30242	USD
30243	USD
30244	USD
30245	USD
30247	USD
30248	USD
30249	USD
30252	USD
30254	USD
30255	USD
30256	USD
30259	USD
30260	USD
30261	USD
30262	USD
30263	USD
30264	USD
30265	USD
30266	USD
30267	USD
30269	USD
30270	USD
30271	USD
30272	USD
30273	USD
30274	USD
30276	USD
30277	USD
30278	USD
30279	USD
30280	USD
30281	USD
30283	USD
30284	USD
30287	USD
30288	USD
30290	USD
30291	USD
30294	USD
30295	USD
30297	USD
30298	USD
30301	USD
30302	USD
30304	USD
30305	USD
30308	USD
30309	USD
30310	USD
30311	USD
30312	USD
30313	USD
30315	USD
30316	USD
30317	USD
30321	USD
30322	USD
30324	USD
30325	USD
30326	USD
30328	USD
30329	USD
30331	USD
30333	USD
30334	USD
30335	USD
30337	USD
30338	USD
30339	USD
30340	USD
30341	USD
30343	USD
30344	USD
30345	USD
30346	USD
30347	USD
30348	USD
30349	USD
30350	USD
30351	USD
30352	USD
30353	USD
30354	USD
30355	USD
30356	USD
30357	USD
30358	USD
30361	USD
30362	USD
30363	USD
30364	USD
30365	USD
30366	USD
30367	USD
30368	USD
30369	USD
30372	USD
30373	USD
30376	USD
30377	USD
30378	USD
30379	USD
30381	USD
30382	USD
30383	USD
30387	USD
30388	USD
30390	USD
30391	USD
30392	USD
30396	USD
30397	USD
30398	USD
30399	USD
30400	USD
30402	USD
30404	USD
30405	USD
30408	USD
30409	USD
30412	USD
30413	USD
30418	USD
30420	USD
30421	USD
30422	USD
30423	USD
30424	USD
30427	USD
30428	USD
30429	USD
30430	USD
30431	USD
30432	USD
30433	USD
30434	USD
30435	USD
30436	USD
30437	USD
30438	USD
30439	USD
30440	USD
30441	USD
30442	USD
30443	USD
30444	USD
30445	USD
30446	USD
30447	USD
30448	USD
30449	USD
30450	USD
30451	USD
30452	USD
30454	USD
30456	USD
30458	USD
30459	USD
30460	USD
30461	USD
30462	USD
30464	USD
30466	USD
30467	USD
30468	USD
30469	USD
30470	USD
30471	USD
30472	USD
30474	USD
30476	USD
30477	USD
30479	USD
30481	USD
30483	USD
30485	USD
30487	USD
30489	USD
30490	USD
30492	USD
30493	USD
30494	USD
30495	USD
30497	USD
30498	USD
30500	USD
30502	USD
30503	USD
30504	USD
30505	USD
30507	USD
30508	USD
30509	USD
30510	USD
30513	USD
30514	USD
30515	USD
30516	USD
30517	USD
30518	USD
30520	USD
30521	USD
30522	USD
30523	USD
30528	USD
30529	USD
30532	USD
30533	USD
30534	USD
30535	USD
30536	USD
30537	USD
30539	USD
30540	USD
30543	USD
30545	USD
30546	USD
30548	USD
30549	USD
30550	USD
30551	USD
30554	USD
30555	USD
30557	USD
30558	USD
30559	USD
30560	USD
30561	USD
30566	USD
30567	USD
30568	USD
30569	USD
30572	USD
30573	USD
30575	USD
30577	USD
30578	USD
30579	USD
30581	USD
30582	USD
30583	USD
30584	USD
30585	USD
30587	USD
30588	USD
30590	USD
30591	USD
30593	USD
30594	USD
30595	USD
30597	USD
30598	USD
30599	USD
30600	USD
30601	USD
30603	USD
30604	USD
30605	USD
30607	USD
30608	USD
30609	USD
30610	USD
30611	USD
30612	USD
30613	USD
30615	USD
30617	USD
30618	USD
30619	USD
30620	USD
30621	USD
30622	USD
30623	USD
30624	USD
30625	USD
30626	USD
30627	USD
30628	USD
30630	USD
30631	USD
30632	USD
30633	USD
30636	USD
30637	USD
30638	USD
30639	USD
30640	USD
30641	USD
30642	USD
30643	USD
30644	USD
30646	USD
30647	USD
30648	USD
30649	USD
30650	USD
30652	USD
30653	USD
30654	USD
30655	USD
30656	USD
30657	USD
30658	USD
30659	USD
30660	USD
30661	USD
30662	USD
30663	USD
30665	USD
30667	USD
30671	USD
30674	USD
30676	USD
30677	USD
30678	USD
30680	USD
30682	USD
30683	USD
30684	USD
30686	USD
30687	USD
30688	USD
30691	USD
30692	USD
30696	USD
30698	USD
30701	USD
30703	USD
30704	USD
30705	USD
30706	USD
30708	USD
30709	USD
30710	USD
30711	USD
30712	USD
30713	USD
30714	USD
30715	USD
30716	USD
30718	USD
30719	USD
30720	USD
30721	USD
30723	USD
30724	USD
30725	USD
30727	USD
30728	USD
30729	USD
30730	USD
30731	USD
30732	USD
30734	USD
30737	USD
30738	USD
30739	USD
30740	USD
30741	USD
30744	USD
30745	USD
30746	USD
30747	USD
30749	USD
30750	USD
30751	USD
30752	USD
30753	USD
30754	USD
30755	USD
30756	USD
30757	USD
30758	USD
30761	USD
30762	USD
30763	USD
30768	USD
30770	USD
30772	USD
30773	USD
30774	USD
30776	USD
30777	USD
30780	USD
30781	USD
30783	USD
30784	USD
30785	USD
30786	USD
30787	USD
30788	USD
30790	USD
30791	USD
30792	USD
30794	USD
30795	USD
30798	USD
30799	USD
30800	USD
30802	USD
30803	USD
30804	USD
30806	USD
30807	USD
30808	USD
30809	USD
30810	USD
30811	USD
30812	USD
30813	USD
30814	USD
30816	USD
30817	USD
30819	USD
30821	USD
30822	USD
30823	USD
30826	USD
30827	USD
30829	USD
30831	USD
30832	USD
30833	USD
30837	USD
30838	USD
30841	USD
30843	USD
30846	USD
30848	USD
30849	USD
30850	USD
30854	USD
30855	USD
30856	USD
30857	USD
30860	USD
30861	USD
30862	USD
30863	USD
30864	USD
30865	USD
30867	USD
30868	USD
30869	USD
30870	USD
30871	USD
30872	USD
30874	USD
30875	USD
30877	USD
30879	USD
30880	USD
30882	USD
30885	USD
30887	USD
30888	USD
30889	USD
30891	USD
30892	USD
30894	USD
30895	USD
30896	USD
30897	USD
30900	USD
30901	USD
30904	USD
30905	USD
30907	USD
30908	USD
30909	USD
30911	USD
30912	USD
30913	USD
30914	USD
30915	USD
30917	USD
30918	USD
30919	USD
30920	USD
30921	USD
30922	USD
30923	USD
30924	USD
30925	USD
30926	USD
30927	USD
30928	USD
30929	USD
30930	USD
30931	USD
30932	USD
30933	USD
30934	USD
30935	USD
30937	USD
30938	USD
30939	USD
30940	USD
30941	USD
30942	USD
30943	USD
30945	USD
30946	USD
30948	USD
30949	USD
30950	USD
30952	USD
30953	USD
30954	USD
30955	USD
30956	USD
30958	USD
30959	USD
30960	USD
30963	USD
30965	USD
30967	USD
30969	USD
30973	USD
30974	USD
30976	USD
30977	USD
30978	USD
30979	USD
30980	USD
30982	USD
30983	USD
30984	USD
30985	USD
30986	USD
30987	USD
30989	USD
30991	USD
30992	USD
30993	USD
30994	USD
30995	USD
30997	USD
30998	USD
30999	USD
31000	USD
31001	USD
31003	USD
31004	USD
31005	USD
31007	USD
31008	USD
31009	USD
31010	USD
31011	USD
31013	USD
31017	USD
31018	USD
31020	USD
31021	USD
31023	USD
31025	USD
31027	USD
31028	USD
31029	USD
31030	USD
31031	USD
31032	USD
31034	USD
31036	USD
31037	USD
31038	USD
31039	USD
31040	USD
31043	USD
31045	USD
31046	USD
31047	USD
31048	USD
31049	USD
31053	USD
31055	USD
31056	USD
31057	USD
31058	USD
31059	USD
31060	USD
31061	USD
31063	USD
31064	USD
31065	USD
31066	USD
31067	USD
31068	USD
31070	USD
31071	USD
31072	USD
31074	USD
31075	USD
31076	USD
31077	USD
31078	USD
31080	USD
31081	USD
31084	USD
31085	USD
31086	USD
31087	USD
31088	USD
31089	USD
31091	USD
31092	USD
31093	USD
31094	USD
31095	USD
31096	USD
31097	USD
31098	USD
31100	USD
31101	USD
31103	USD
31104	USD
31106	USD
31107	USD
31108	USD
31109	USD
31110	USD
31111	USD
31113	USD
31114	USD
31116	USD
31118	USD
31119	USD
31120	USD
31121	USD
31126	USD
31128	USD
31129	USD
31130	USD
31131	USD
31132	USD
31133	USD
31134	USD
31135	USD
31136	USD
31137	USD
31138	USD
31140	USD
31142	USD
31143	USD
31144	USD
31145	USD
31148	USD
31149	USD
31151	USD
31152	USD
31153	USD
31155	USD
31157	USD
31160	USD
31161	USD
31162	USD
31163	USD
31164	USD
31165	USD
31166	USD
31167	USD
31168	USD
31170	USD
31171	USD
31172	USD
31173	USD
31175	USD
31176	USD
31177	USD
31178	USD
31179	USD
31180	USD
31181	USD
31182	USD
31183	USD
31184	USD
31185	USD
31186	USD
31187	USD
31189	USD
31191	USD
31192	USD
31194	USD
31195	USD
31196	USD
31197	USD
31200	USD
31201	USD
31202	USD
31203	USD
31204	USD
31205	USD
31206	USD
31207	USD
31209	USD
31210	USD
31213	USD
31214	USD
31215	USD
31218	USD
31221	USD
31222	USD
31226	USD
31227	USD
31231	USD
31232	USD
31233	USD
31234	USD
31235	USD
31236	USD
31237	USD
31238	USD
31239	USD
31240	USD
31241	USD
31244	USD
31245	USD
31246	USD
31247	USD
31249	USD
31250	USD
31251	USD
31252	USD
31253	USD
31255	USD
31258	USD
31259	USD
31260	USD
31261	USD
31262	USD
31263	USD
31264	USD
31265	USD
31267	USD
31268	USD
31269	USD
31270	USD
31271	USD
31274	USD
31277	USD
31278	USD
31279	USD
31281	USD
31282	USD
31286	USD
31287	USD
31288	USD
31289	USD
31290	USD
31292	USD
31293	USD
31294	USD
31296	USD
31298	USD
31299	USD
31300	USD
31301	USD
31302	USD
31304	USD
31305	USD
31306	USD
31308	USD
31309	USD
31310	USD
31311	USD
31312	USD
31313	USD
31314	USD
31315	USD
31317	USD
31319	USD
31320	USD
31321	USD
31323	USD
31325	USD
31326	USD
31329	USD
31331	USD
31335	USD
31336	USD
31337	USD
31339	USD
31340	USD
31341	USD
31342	USD
31344	USD
31345	USD
31347	USD
31348	USD
31349	USD
31350	USD
31353	USD
31354	USD
31355	USD
31358	USD
31359	USD
31361	USD
31362	USD
31363	USD
31364	USD
31366	USD
31367	USD
31368	USD
31369	USD
31371	USD
31372	USD
31373	USD
31375	USD
31376	USD
31379	USD
31380	USD
31382	USD
31383	USD
31384	USD
31386	USD
31388	USD
31389	USD
31391	USD
31392	USD
31393	USD
31395	USD
31397	USD
31398	USD
31400	USD
31401	USD
31402	USD
31403	USD
31404	USD
31408	USD
31412	USD
31415	USD
31416	USD
31417	USD
31418	USD
31419	USD
31420	USD
31421	USD
31423	USD
31424	USD
31425	USD
31426	USD
31427	USD
31430	USD
31432	USD
31433	USD
31434	USD
31435	USD
31436	USD
31437	USD
31438	USD
31439	USD
31440	USD
31441	USD
31444	USD
31445	USD
31446	USD
31447	USD
31448	USD
31449	USD
31451	USD
31452	USD
31453	USD
31455	USD
31457	USD
31458	USD
31459	USD
31461	USD
31462	USD
31463	USD
31464	USD
31465	USD
31467	USD
31468	USD
31469	USD
31470	USD
31471	USD
31472	USD
31473	USD
31475	USD
31477	USD
31478	USD
31479	USD
31481	USD
31482	USD
31483	USD
31484	USD
31485	USD
31486	USD
31487	USD
31488	USD
31489	USD
31490	USD
31492	USD
31494	USD
31495	USD
31496	USD
31497	USD
31498	USD
31499	USD
31501	USD
31503	USD
31504	USD
31505	USD
31506	USD
31509	USD
31510	USD
31511	USD
31512	USD
31513	USD
31514	USD
31515	USD
31516	USD
31517	USD
31518	USD
31520	USD
31521	USD
31523	USD
31525	USD
31526	USD
31528	USD
31529	USD
31531	USD
31532	USD
31534	USD
31535	USD
31537	USD
31538	USD
31539	USD
31542	USD
31544	USD
31545	USD
31546	USD
31548	USD
31551	USD
31552	USD
31556	USD
31557	USD
31558	USD
31559	USD
31560	USD
31561	USD
31562	USD
31565	USD
31568	USD
31569	USD
31570	USD
31571	USD
31572	USD
31573	USD
31574	USD
31575	USD
31576	USD
31577	USD
31579	USD
31580	USD
31581	USD
31582	USD
31583	USD
31585	USD
31586	USD
31588	USD
31589	USD
31590	USD
31591	USD
31592	USD
31593	USD
31594	USD
31598	USD
31600	USD
31601	USD
31602	USD
31603	USD
31605	USD
31608	USD
31609	USD
31611	USD
31612	USD
31613	USD
31614	USD
31615	USD
31616	USD
31617	USD
31618	USD
31619	USD
31620	USD
31621	USD
31622	USD
31624	USD
31625	USD
31626	USD
31627	USD
31628	USD
31629	USD
31632	USD
31633	USD
31634	USD
31635	USD
31636	USD
31637	USD
31638	USD
31639	USD
31640	USD
31641	USD
31642	USD
31643	USD
31646	USD
31647	USD
31648	USD
31649	USD
31650	USD
31651	USD
31652	USD
31653	USD
31654	USD
31656	USD
31657	USD
31658	USD
31659	USD
31660	USD
31663	USD
31664	USD
31665	USD
31666	USD
31669	USD
31670	USD
31672	USD
31673	USD
31674	USD
31675	USD
31676	USD
31678	USD
31679	USD
31681	USD
31682	USD
31684	USD
31685	USD
31686	USD
31688	USD
31689	USD
31690	USD
31691	USD
31692	USD
31693	USD
31695	USD
31696	USD
31697	USD
31698	USD
31699	USD
31700	USD
31702	USD
31703	USD
31704	USD
31707	USD
31708	USD
31709	USD
31710	USD
31711	USD
31712	USD
31714	USD
31715	USD
31716	USD
31718	USD
31719	USD
31721	USD
31722	USD
31723	USD
31724	USD
31725	USD
31726	USD
31728	USD
31730	USD
31732	USD
31733	USD
31734	USD
31735	USD
31737	USD
31738	USD
31739	USD
31741	USD
31742	USD
31743	USD
31744	USD
31745	USD
31746	USD
31747	USD
31750	USD
31752	USD
31754	USD
31756	USD
31757	USD
31758	USD
31759	USD
31760	USD
31761	USD
31762	USD
31763	USD
31765	USD
31767	USD
31768	USD
31769	USD
31771	USD
31772	USD
31773	USD
31774	USD
31775	USD
31776	USD
31777	USD
31778	USD
31780	USD
31781	USD
31782	USD
31783	USD
31784	USD
31785	USD
31787	USD
31788	USD
31790	USD
31791	USD
31792	USD
31794	USD
31795	USD
31796	USD
31797	USD
31798	USD
31799	USD
31800	USD
31801	USD
31802	USD
31803	USD
31804	USD
31806	USD
31807	USD
31808	USD
31809	USD
31812	USD
31815	USD
31816	USD
31818	USD
31819	USD
31820	USD
31822	USD
31823	USD
31825	USD
31827	USD
31828	USD
31831	USD
31832	USD
31833	USD
31834	USD
31835	USD
31836	USD
31837	USD
31838	USD
31839	USD
31840	USD
31841	USD
31842	USD
31843	USD
31845	USD
31846	USD
31847	USD
31849	USD
31852	USD
31853	USD
31854	USD
31858	USD
31859	USD
31860	USD
31862	USD
31864	USD
31870	USD
31871	USD
31872	USD
31873	USD
31876	USD
31877	USD
31878	USD
31879	USD
31880	USD
31882	USD
31883	USD
31885	USD
31888	USD
31890	USD
31891	USD
31892	USD
31894	USD
31895	USD
31897	USD
31899	USD
31900	USD
31904	USD
31905	USD
31906	USD
31907	USD
31909	USD
31910	USD
31911	USD
31913	USD
31916	USD
31917	USD
31919	USD
31920	USD
31921	USD
31922	USD
31923	USD
31924	USD
31926	USD
31927	USD
31930	USD
31932	USD
31933	USD
31935	USD
31936	USD
31937	USD
31938	USD
31939	USD
31942	USD
31943	USD
31944	USD
31945	USD
31946	USD
31948	USD
31949	USD
31950	USD
31952	USD
31953	USD
31954	USD
31955	USD
31956	USD
31958	USD
31959	USD
31960	USD
31961	USD
31962	USD
31963	USD
31964	USD
31965	USD
31966	USD
31967	USD
31968	USD
31970	USD
31971	USD
31972	USD
31974	USD
31975	USD
31976	USD
31978	USD
31979	USD
31981	USD
31982	USD
31984	USD
31985	USD
31986	USD
31987	USD
31988	USD
31990	USD
31991	USD
31993	USD
31994	USD
31995	USD
31998	USD
31999	USD
32000	USD
32002	USD
32003	USD
32005	USD
32007	USD
32010	USD
32011	USD
32012	USD
32013	USD
32014	USD
32015	USD
32017	USD
32019	USD
32021	USD
32022	USD
32025	USD
32026	USD
32027	USD
32028	USD
32029	USD
32030	USD
32032	USD
32033	USD
32036	USD
32037	USD
32038	USD
32039	USD
32042	USD
32044	USD
32045	USD
32047	USD
32048	USD
32051	USD
32052	USD
32054	USD
32055	USD
32056	USD
32057	USD
32058	USD
32059	USD
32060	USD
32061	USD
32062	USD
32063	USD
32064	USD
32067	USD
32070	USD
32071	USD
32072	USD
32073	USD
32074	USD
32076	USD
32077	USD
32079	USD
32080	USD
32082	USD
32086	USD
32089	USD
32091	USD
32092	USD
32093	USD
32094	USD
32095	USD
32096	USD
32097	USD
32098	USD
32099	USD
32101	USD
32102	USD
32104	USD
32106	USD
32107	USD
32108	USD
32109	USD
32115	USD
32116	USD
32117	USD
32120	USD
32123	USD
32124	USD
32125	USD
32126	USD
32130	USD
32131	USD
32132	USD
32133	USD
32138	USD
32139	USD
32140	USD
32141	USD
32143	USD
32144	USD
32145	USD
32146	USD
32147	USD
32149	USD
32150	USD
32151	USD
32153	USD
32157	USD
32159	USD
32160	USD
32161	USD
32164	USD
32167	USD
32168	USD
32170	USD
32172	USD
32177	USD
32178	USD
32179	USD
32180	USD
32181	USD
32182	USD
32184	USD
32186	USD
32187	USD
32188	USD
32189	USD
32192	USD
32193	USD
32194	USD
32195	USD
32197	USD
32198	USD
32200	USD
32202	USD
32203	USD
32204	USD
32209	USD
32211	USD
32213	USD
32214	USD
32217	USD
32218	USD
32219	USD
32221	USD
32222	USD
32223	USD
32224	USD
32225	USD
32228	USD
32229	USD
32230	USD
32231	USD
32233	USD
32234	USD
32235	USD
32237	USD
32238	USD
32239	USD
32240	USD
32241	USD
32243	USD
32245	USD
32246	USD
32247	USD
32248	USD
32250	USD
32252	USD
32255	USD
32257	USD
32258	USD
32260	USD
32263	USD
32264	USD
32267	USD
32270	USD
32271	USD
32273	USD
32274	USD
32276	USD
32279	USD
32280	USD
32281	USD
32282	USD
32284	USD
32285	USD
32286	USD
32289	USD
32290	USD
32291	USD
32292	USD
32293	USD
32294	USD
32295	USD
32297	USD
32298	USD
32299	USD
32301	USD
32302	USD
32306	USD
32307	USD
32308	USD
32309	USD
32310	USD
32311	USD
32312	USD
32313	USD
32314	USD
32315	USD
32316	USD
32317	USD
32318	USD
32321	USD
32324	USD
32326	USD
32327	USD
32328	USD
32329	USD
32330	USD
32337	USD
32338	USD
32340	USD
32342	USD
32344	USD
32347	USD
32350	USD
32352	USD
32353	USD
32354	USD
32355	USD
32356	USD
32357	USD
32358	USD
32359	USD
32361	USD
32362	USD
32365	USD
32366	USD
32367	USD
32368	USD
32371	USD
32372	USD
32374	USD
32375	USD
32376	USD
32377	USD
32379	USD
32380	USD
32381	USD
32382	USD
32383	USD
32384	USD
32387	USD
32388	USD
32390	USD
32391	USD
32392	USD
32393	USD
32394	USD
32395	USD
32396	USD
32399	USD
32400	USD
32401	USD
32402	USD
32404	USD
32405	USD
32406	USD
32407	USD
32413	USD
32414	USD
32415	USD
32418	USD
32419	USD
32421	USD
32423	USD
32424	USD
32425	USD
32426	USD
32427	USD
32429	USD
32430	USD
32431	USD
32433	USD
32434	USD
32437	USD
32440	USD
32442	USD
32443	USD
32444	USD
32445	USD
32446	USD
32447	USD
32448	USD
32450	USD
32451	USD
32452	USD
32454	USD
32455	USD
32456	USD
32457	USD
32458	USD
32460	USD
32461	USD
32463	USD
32464	USD
32465	USD
32466	USD
32467	USD
32468	USD
32470	USD
32471	USD
32472	USD
32473	USD
32474	USD
32475	USD
32478	USD
32479	USD
32480	USD
32481	USD
32489	USD
32492	USD
32493	USD
32496	USD
32497	USD
32498	USD
32499	USD
32500	USD
32501	USD
32502	USD
32503	USD
32504	USD
32506	USD
32507	USD
32509	USD
32510	USD
32516	USD
32518	USD
32519	USD
32521	USD
32524	USD
32525	USD
32526	USD
32527	USD
32528	USD
32529	USD
32530	USD
32536	USD
32537	USD
32538	USD
32539	USD
32542	USD
32543	USD
32544	USD
32546	USD
32548	USD
32551	USD
32553	USD
32554	USD
32555	USD
32556	USD
32560	USD
32561	USD
32562	USD
32564	USD
32566	USD
32567	USD
32569	USD
32570	USD
32573	USD
32574	USD
32575	USD
32576	USD
32577	USD
32578	USD
32581	USD
32582	USD
32584	USD
32585	USD
32586	USD
32587	USD
32588	USD
32589	USD
32590	USD
32591	USD
32593	USD
32594	USD
32598	USD
32600	USD
32601	USD
32605	USD
32608	USD
32609	USD
32610	USD
32611	USD
32612	USD
32614	USD
32615	USD
32616	USD
32617	USD
32618	USD
32621	USD
32622	USD
32623	USD
32624	USD
32625	USD
32626	USD
32627	USD
32628	USD
32631	USD
32633	USD
32634	USD
32636	USD
32637	USD
32638	USD
32640	USD
32641	USD
32642	USD
32643	USD
32645	USD
32646	USD
32647	USD
32648	USD
32649	USD
32650	USD
32652	USD
32653	USD
32654	USD
32656	USD
32657	USD
32658	USD
32659	USD
32660	USD
32661	USD
32663	USD
32668	USD
32669	USD
32670	USD
32678	USD
32679	USD
32680	USD
32681	USD
32684	USD
32685	USD
32686	USD
32687	USD
32688	USD
32693	USD
32694	USD
32695	USD
32696	USD
32699	USD
32700	USD
32701	USD
32704	USD
32705	USD
32707	USD
32709	USD
32711	USD
32712	USD
32714	USD
32715	USD
32717	USD
32720	USD
32722	USD
32723	USD
32724	USD
32725	USD
32726	USD
32727	USD
32728	USD
32729	USD
32730	USD
32731	USD
32732	USD
32733	USD
32734	USD
32735	USD
32736	USD
32737	USD
32738	USD
32740	USD
32741	USD
32742	USD
32744	USD
32745	USD
32746	USD
32747	USD
32748	USD
32751	USD
32752	USD
32754	USD
32755	USD
32756	USD
32757	USD
32758	USD
32759	USD
32760	USD
32761	USD
32762	USD
32764	USD
32766	USD
32767	USD
32768	USD
32769	USD
32770	USD
32771	USD
32772	USD
32773	USD
32775	USD
32776	USD
32778	USD
32779	USD
32780	USD
32781	USD
32783	USD
32784	USD
32786	USD
32788	USD
32789	USD
32790	USD
32791	USD
32792	USD
32793	USD
32795	USD
32798	USD
32799	USD
32801	USD
32802	USD
32803	USD
32804	USD
32806	USD
32807	USD
32808	USD
32809	USD
32810	USD
32811	USD
32812	USD
32813	USD
32814	USD
32815	USD
32816	USD
32818	USD
32819	USD
32820	USD
32821	USD
32822	USD
32823	USD
32826	USD
32827	USD
32829	USD
32830	USD
32832	USD
32836	USD
32837	USD
32838	USD
32840	USD
32841	USD
32844	USD
32845	USD
32846	USD
32848	USD
32849	USD
32852	USD
32853	USD
32854	USD
32856	USD
32857	USD
32858	USD
32859	USD
32860	USD
32863	USD
32864	USD
32865	USD
32868	USD
32869	USD
32870	USD
32871	USD
32872	USD
32875	USD
32876	USD
32878	USD
32879	USD
32881	USD
32882	USD
32883	USD
32885	USD
32886	USD
32887	USD
32888	USD
32889	USD
32890	USD
32891	USD
32893	USD
32894	USD
32897	USD
32898	USD
32899	USD
32900	USD
32904	USD
32905	USD
32906	USD
32907	USD
32908	USD
32909	USD
32910	USD
32913	USD
32915	USD
32917	USD
32918	USD
32919	USD
32920	USD
32922	USD
32923	USD
32924	USD
32925	USD
32927	USD
32928	USD
32929	USD
32930	USD
32931	USD
32932	USD
32933	USD
32934	USD
32936	USD
32937	USD
32938	USD
32939	USD
32940	USD
32941	USD
32942	USD
32944	USD
32945	USD
32946	USD
32949	USD
32951	USD
32953	USD
32954	USD
32955	USD
32956	USD
32958	USD
32959	USD
32960	USD
32962	USD
32963	USD
32964	USD
32966	USD
32967	USD
32969	USD
32970	USD
32972	USD
32973	USD
32974	USD
32975	USD
32978	USD
32979	USD
32980	USD
32981	USD
32982	USD
32984	USD
32985	USD
32986	USD
32987	USD
32988	USD
32989	USD
32990	USD
32991	USD
32993	USD
32995	USD
32996	USD
32999	USD
33000	USD
33001	USD
33004	USD
33005	USD
33007	USD
33008	USD
33010	USD
33013	USD
33014	USD
33015	USD
33016	USD
33017	USD
33019	USD
33020	USD
33021	USD
33023	USD
33024	USD
33025	USD
33026	USD
33027	USD
33029	USD
33030	USD
33031	USD
33032	USD
33035	USD
33036	USD
33037	USD
33040	USD
33043	USD
33044	USD
33046	USD
33047	USD
33048	USD
33049	USD
33051	USD
33052	USD
33055	USD
33057	USD
33060	USD
33061	USD
33063	USD
33065	USD
33066	USD
33067	USD
33070	USD
33071	USD
33073	USD
33074	USD
33076	USD
33079	USD
33080	USD
33082	USD
33083	USD
33084	USD
33086	USD
33088	USD
33089	USD
33093	USD
33094	USD
33095	USD
33096	USD
33098	USD
33099	USD
33100	USD
33103	USD
33106	USD
33107	USD
33109	USD
33110	USD
33111	USD
33112	USD
33113	USD
33117	USD
33118	USD
33120	USD
33121	USD
33122	USD
33123	USD
33124	USD
33125	USD
33126	USD
33128	USD
33130	USD
33131	USD
33135	USD
33136	USD
33137	USD
33138	USD
33140	USD
33143	USD
33144	USD
33145	USD
33146	USD
33147	USD
33148	USD
33149	USD
33150	USD
33151	USD
33152	USD
33153	USD
33155	USD
33156	USD
33158	USD
33159	USD
33160	USD
33161	USD
33162	USD
33163	USD
33165	USD
33166	USD
33168	USD
33170	USD
33172	USD
33173	USD
33175	USD
33177	USD
33180	USD
33181	USD
33182	USD
33183	USD
33186	USD
33187	USD
33188	USD
33192	USD
33193	USD
33194	USD
33196	USD
33197	USD
33198	USD
33199	USD
33200	USD
33201	USD
33202	USD
33203	USD
33205	USD
33206	USD
33207	USD
33211	USC
33212	USD
33217	USD
33218	USD
33219	USD
33220	USD
33222	USD
33224	USD
33229	USD
33231	USD
33233	USD
33234	USD
33235	USD
33236	USD
33237	USD
33239	USD
33240	USD
33241	USD
33242	USD
33245	USD
33246	USD
33248	USD
33249	USD
33250	USD
33251	USD
33252	USD
33253	USD
33254	USD
33255	USD
33256	USD
33257	USD
33258	USD
33259	USD
33261	USD
33265	USD
33266	USD
33267	USD
33268	USD
33269	USD
33271	USD
33272	USD
33274	USD
33275	USD
33277	USD
33278	USD
33279	USD
33280	USD
33281	USD
33283	USD
33284	USD
33285	USD
33286	USD
33287	USD
33288	USD
33289	USD
33291	USD
33292	USD
33293	USD
33294	USD
33297	USD
33298	USD
33299	USD
33300	USD
33301	USD
33303	USD
33304	USD
33305	USD
33309	USD
33310	USD
33311	USC
33312	USD
33313	USD
33314	USD
33318	USD
33321	USD
33323	USD
33326	USD
33327	USD
33328	USD
33330	USD
33331	USD
33333	USD
33334	USD
33335	USD
33336	USD
33337	USD
33339	USD
33340	USD
33342	USD
33344	USD
33347	USD
33348	USD
33349	USD
33352	USD
33355	USD
33356	USD
33357	USD
33358	USD
33359	USD
33360	USD
33361	USD
33364	USD
33365	USD
33366	USD
33367	USD
33368	USD
33371	USD
33373	USD
33374	USD
33375	USD
33376	USD
33377	USD
33379	USD
33380	USD
33381	USD
33382	USD
33383	USD
33384	USD
33386	USD
33387	USD
